125021,Bhiwani,HARYANA,Y,Y,N,Z4
125033,Hansi,HARYANA,Y,Y,Y,Z4
125034,Hansi,HARYANA,Y,Y,N,Z4
125041,MEHAM,HARYANA,Y,Y,N,Z4
125042,MEHAM,HARYANA,Y,Y,Y,Z4
125043,BHUNA,HARYANA,Y,Y,Y,Z4
125044,Hissar,HARYANA,Y,Y,Y,Z4
125047,Adampur,HARYANA,Y,Y,Y,Z4
125048,Adampur,HARYANA,Y,Y,Y,Z4
125050,Adampur,HARYANA,Y,Y,Y,Z4
125051,Adampur,HARYANA,Y,Y,Y,Z4
125052,Adampur,HARYANA,Y,Y,Y,Z4
125053,Adampur,HARYANA,Y,Y,Y,Z4
125055,Sirsa,HARYANA,Y,Y,Y,Z4
125056,Sirsa,HARYANA,Y,Y,Y,Z4
125060,Sirsa,HARYANA,Y,Y,Y,Z4
125075,TIBBI,RAJASTHAN,Y,Y,Y,Z4
125076,Sirsa,HARYANA,Y,Y,Y,Z4
125077,ODHAN,HARYANA,Y,Y,N,Z4
125101,SANGARIA,HARYANA,Y,Y,Y,Z4
125102,TIBBI,RAJASTHAN,Y,Y,Y,Z4
125103,ODHAN,HARYANA,Y,Y,N,Z4
125104,MANDI DABWALI,PUNJAB,Y,Y,Y,Z4
125106,BHUNA,HARYANA,Y,Y,Y,Z4
125110,Sirsa,HARYANA,Y,Y,Y,Z4
125111,BHUNA,HARYANA,Y,Y,Y,Z4
125112,BARWALA,HARYANA,Y,Y,Y,Z4
125113,BARWALA,HARYANA,Y,Y,N,Z4
125120,TOHANA,PUNJAB,Y,Y,Y,Z4
125121,BARWALA,HARYANA,Y,Y,Y,Z4
125122,BARWALA,HARYANA,Y,Y,N,Z4
125125,TOHANA,PUNJAB,Y,Y,Y,Z4
125133,TOHANA,PUNJAB,Y,Y,Y,Z4
125201,ODHAN,HARYANA,Y,Y,Y,Z4
126001,TOHANA,PUNJAB,Y,Y,Y,Z4
126101,MEHAM,HARYANA,Y,Y,Y,Z4
126102,JIND,HARYANA,Y,Y,Y,Z4
126103,JIND,HARYANA,Y,Y,N,Z4
126104,JIND,HARYANA,Y,Y,N,Z4
126110,PILLUKHERA,HARYANA,Y,Y,N,Z4
126112,ASSANDH,HARYANA,Y,Y,N,Z4
126113,PILLUKHERA,HARYANA,Y,Y,N,Z4
126115,NARWANA,HARYANA,Y,Y,Y,Z4
126116,NARWANA,HARYANA,Y,Y,Y,Z4
126152,NARWANA,HARYANA,Y,Y,N,Z4
127020,Bhiwani,HARYANA,Y,Y,Y,Z4
127021,Bhiwani,HARYANA,Y,Y,Y,Z4
127028,LOHARU,HARYANA,Y,Y,N,Z4
127030,BADHARA,HARYANA,Y,Y,N,Z4
127031,Bhiwani,HARYANA,Y,Y,Y,Z4
127032,BAWANI KHERA,HARYANA,Y,Y,Y,Z4
127035,BAWANI KHERA,HARYANA,Y,Y,Y,Z4
127040,TOSHAM,HARYANA,Y,Y,N,Z4
127043,TOSHAM,HARYANA,Y,Y,N,Z4
127045,TOSHAM,HARYANA,Y,Y,N,Z4
127046,TOSHAM,HARYANA,Y,Y,N,Z4
127111,Bhiwani,HARYANA,Y,Y,Y,Z4
127114,Bhiwani,HARYANA,Y,Y,Y,Z4
127201,LOHARU,HARYANA,Y,Y,N,Z4
127306,ATELA,HARYANA,Y,Y,N,Z4
127308,BADHARA,HARYANA,Y,Y,Y,Z4
127310,BADHARA,HARYANA,Y,Y,Y,Z4
127311,Bhiwani,HARYANA,Y,Y,N,Z4
131001,Sonipat,HARYANA,Y,Y,Y,Z4
131021,Sonipat,HARYANA,Y,Y,Y,Z4
131023,Kundli,HARYANA,Y,Y,Y,Z4
131027,Sonipat,HARYANA,Y,Y,Y,Z4
131028,Kundli,HARYANA,Y,Y,Y,Z4
131029,Kundli,HARYANA,Y,Y,Y,Z4
131030,Kundli,HARYANA,Y,Y,N,Z4
131039,Sonipat,HARYANA,Y,Y,Y,Z4
131101,GANNAUR,HARYANA,Y,Y,Y,Z4
131102,GANNAUR,HARYANA,Y,Y,Y,Z4
131103,Kundli,HARYANA,Y,Y,Y,Z4
131301,GOHANA,HARYANA,Y,Y,Y,Z4
131303,GOHANA,HARYANA,Y,Y,N,Z4
131305,GOHANA,HARYANA,Y,Y,N,Z4
131306,GOHANA,HARYANA,Y,Y,N,Z4
131307,GOHANA,HARYANA,Y,Y,Y,Z4
